,rxcui,rxaui,sab,tty,code,str,suppress
4004,1427660,5477422,ATC,PT,S01AD,Antivirals,N
4005,1427663,5474393,ATC,RXN_PT,P01CD,"Arsenic compounds, for leishmaniasis and trypanosomiasis",N
4006,1427663,5477428,ATC,PT,P01CD,Arsenic compounds,N
4007,1427667,5474397,ATC,RXN_PT,N03AE,Benzodiazepine derivative antiepileptics,N
4008,1427667,5477467,ATC,PT,N03AE,Benzodiazepine derivatives,N
4009,1427669,5474399,ATC,RXN_PT,S01ED,"Beta blocking agents, antiglaucoma preparations and miotics",N
4010,1427669,5477473,ATC,PT,S01ED,Beta blocking agents,N
4011,1427672,5474402,ATC,RXN_PT,A10BA,biguanide blood glucose lower drugs,N
4012,1427672,5477489,ATC,PT,A10BA,Biguanides,N
4013,1427675,5474405,ATC,RXN_PT,S03B,Corticosteroid ophthalmologic and otologic preparations,N
4014,1427675,5477527,ATC,PT,S03B,CORTICOSTEROIDS,N
4015,1427675,5477587,ATC,PT,S03BA,Corticosteroids,N
4016,1427676,5474406,ATC,RXN_PT,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",N
4017,1427676,5477584,ATC,PT,C05AA,Corticosteroids,N
4018,1427677,5474407,ATC,RXN_PT,S01CA,"Corticosteroids and antiinfectives in combination, opthalmologic",N
4019,1427677,5477589,ATC,PT,S01CA,Corticosteroids and antiinfectives in combination,N
4020,1427678,5474408,ATC,RXN_PT,S03C,"Corticosteroids and antiinfectives in combination, opthalmologic and otologic",N
4021,1427678,5477529,ATC,PT,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,N
4022,1427678,5477591,ATC,PT,S03CA,Corticosteroids and antiinfectives in combination,N
4023,1427680,5474410,ATC,RXN_PT,D07A,"CORTICOSTEROID DERMATOLOGICAL PREPARATIONS, PLAIN",N
4024,1427680,5477537,ATC,PT,D07A,"CORTICOSTEROIDS, PLAIN",N
4025,1427682,5474412,ATC,RXN_PT,C04AF,"Enzymes, peripheral vasodilators",N
4026,1427682,5477692,ATC,PT,C04AF,Enzymes,N
4027,1427684,5474414,ATC,RXN_PT,B01AD,"Enzymes, antithrombotic",N
4028,1427684,5477690,ATC,PT,B01AD,Enzymes,N
4029,1427685,5474415,ATC,RXN_PT,D03B,ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS,N
4030,1427685,5477680,ATC,PT,D03B,ENZYMES,N
4031,1427686,5474416,ATC,RXN_PT,A16AB,Enzymes for ALIMENTARY TRACT AND METABOLISM,N
4032,1427686,5477689,ATC,PT,A16AB,Enzymes,N
4033,1427687,5474417,ATC,RXN_PT,C04AE,Ergot alkaloid peripheral vasodilators,N
4034,1427687,5477695,ATC,PT,C04AE,Ergot alkaloids,N
4035,1427689,5474419,ATC,RXN_PT,N02CA,"Ergot alkaloids, antimigraine",N
4036,1427689,5477697,ATC,PT,N02CA,Ergot alkaloids,N
4037,1427692,5474422,ATC,RXN_PT,S01AE,"Fluoroquinolone antiinfectives, ophthalmologic",N
4038,1427692,5477719,ATC,PT,S01AE,Fluoroquinolones,N
4039,1427693,5474423,ATC,RXN_PT,J01MA,"Fluoroquinolone antibacterials, systemic",N
4040,1427693,5477718,ATC,PT,J01MA,Fluoroquinolones,N
4041,1427695,5474425,ATC,RXN_PT,C02DG,Guanine derivatives acting on arteriolar smooth muscle,N
4042,1427695,5477739,ATC,PT,C02DG,Guanidine derivatives,N
4043,1427696,5474426,ATC,RXN_PT,J02AB,"Imidazole derivatives, antimycotic for systemic use",N
4044,1427696,5477794,ATC,PT,J02AB,Imidazole derivatives,N
4045,1427698,5474428,ATC,RXN_PT,G01AF,"Imidazole derivatives, gyncological antiinfectives",N
4046,1427698,5477792,ATC,PT,G01AF,Imidazole derivatives,N
4047,1427699,5474429,ATC,RXN_PT,A07AC,"Imidazole derivatives, intestinal antiinfectives",N
4048,1427699,5477791,ATC,PT,A07AC,Imidazole derivatives,N
4049,1427701,5474431,ATC,RXN_PT,C05AD,Local anesthetics for treatment of hemorrhoids and anal fissures for topical use,N
4050,1427701,5477845,ATC,PT,C05AD,Local anesthetics,N
4051,1427702,5474432,ATC,RXN_PT,C05AE,Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,N
4052,1427702,5477895,ATC,PT,C05AE,Muscle relaxants,N
4053,1427703,5474433,ATC,RXN_PT,C04AC,"Nicotinic acid and derivatives, peripheral vasodilators",N
4054,1427703,5477904,ATC,PT,C04AC,Nicotinic acid and derivatives,N
4055,1427704,5474434,ATC,RXN_PT,C10AD,"Nicotinic acid and derivatives, lipid modifying, plain",N
4056,1427704,5477905,ATC,PT,C10AD,Nicotinic acid and derivatives,N
4057,1427705,5474435,ATC,RXN_PT,J01XE,"Nitrofuran derivatives, antibacterials for systemic use",N
4058,1427705,5477908,ATC,PT,J01XE,Nitrofuran derivatives,N
4059,1427706,5474436,ATC,RXN_PT,D08AF,"Nitrofuran derivatives, antiseptics and disinfectants",N
4060,1427706,5477907,ATC,PT,D08AF,Nitrofuran derivatives,N
4061,1427709,5474439,ATC,RXN_PT,P01AB,"Nitroimidazole derivatives, antiprotozoal agents against amoebiasis and other protozoal diseases",N
4062,1427709,5477911,ATC,PT,P01AB,Nitroimidazole derivatives,N
4063,1427710,5474440,ATC,RXN_PT,R03AB,Non-selective beta-adrenoreceptor agonist inhalants,N
4064,1427710,5477915,ATC,PT,R03AB,Non-selective beta-adrenoreceptor agonists,N
4065,1427711,5474441,ATC,RXN_PT,R03CB,Non-selective beta-adrenoreceptor agonists for systemic use,N
4066,1427711,5477916,ATC,PT,R03CB,Non-selective beta-adrenoreceptor agonists,N
4067,1427891,5474794,ATC,RXN_PT,N06BC,"Xanthine derivatives, psychostimulants, agents used for ADHD and nootropics",N
4068,1427891,5478444,ATC,PT,N06BC,Xanthine derivatives,N
4069,1427892,5474795,ATC,RXN_PT,V09CA,"Technetium 99m compounds, renal system diagnostic radiopharmaceuticals",N
4070,1427892,5478343,ATC,PT,V09CA,Technetium (99mTc) compounds,N
4071,1427894,5474797,ATC,RXN_PT,V09AA,"Technetium 99m compounds, central nervous system diagnostic radiopharmaceuticals",N
4072,1427894,5478341,ATC,PT,V09AA,Technetium (99mTc) compounds,N
4073,1427895,5474798,ATC,RXN_PT,V09DA,"Technetium 99m compounds, hepatic and reticulo endothelial system diagnostic radiopharmaceuticals",N
4074,1427895,5478344,ATC,PT,V09DA,Technetium (99mTc) compounds,N
4075,1427896,5474799,ATC,RXN_PT,V09GA,"Technetium 99m compounds, cardiovascular system diagnostic radiopharmaceuticals",N
4076,1427896,5478345,ATC,PT,V09GA,Technetium (99mTc) compounds,N
4077,1427897,5474800,ATC,RXN_PT,V09HA,"Technetium 99m compounds, inflammation and infection detection radiopharmaceuticals",N
4078,1427897,5478346,ATC,PT,V09HA,Technetium (99mTc) compounds,N
4079,1427898,5474801,ATC,RXN_PT,V09IA,"Technetium 99m compounds, tumor detection radiopharmaceuticals",N
4080,1427898,5478347,ATC,PT,V09IA,Technetium (99mTc) compounds,N
4081,1427899,5474802,ATC,RXN_PT,J02AC,"Triazole derivatives, systemic antimycotics",N
4082,1427899,5478384,ATC,PT,J02AC,Triazole derivatives,N
4083,1427900,5474803,ATC,RXN_PT,G01AG,"Triazole derivatives, gynecological antiinfectives and antiseptics",N
4084,1427900,5478383,ATC,PT,G01AG,Triazole derivatives,N
4085,1427901,5474804,ATC,RXN_PT,C03CA,"sulfonamides, high-ceiling diuretics, plain",N
4086,1427901,5478308,ATC,PT,C03CA,"Sulfonamides, plain",N
4087,1427903,5474806,ATC,RXN_PT,D08AH,"Quinoline derivatives, antiseptics and disinfectants",N
4088,1427903,5478223,ATC,PT,D08AH,Quinoline derivatives,N
4089,1427904,5474808,ATC,RXN_PT,G02AD,"Prostaglandins, oxytocics",N
4090,1427904,5478200,ATC,PT,G02AD,Prostaglandins,N
4091,1427909,5474814,ATC,RXN_PT,L02AX,Other hormones for endocrine therapy in ATC,N
4092,1427909,5478072,ATC,PT,L02AX,Other hormones,N
4093,1427912,5474817,ATC,RXN_PT,C08DA,"Phenylalkylamine derivatives, selective calcium channel blockers with direct cardiac effects",N
4094,1427912,5478163,ATC,PT,C08DA,Phenylalkylamine derivatives,N
4095,1427915,5474820,ATC,RXN_PT,A02AA,antacids containing magnesium compounds,N
4096,1427915,5477869,ATC,PT,A02AA,Magnesium compounds,N
4097,1427916,5474821,ATC,RXN_PT,A02AB,antacids containing aluminium compounds,N
4098,1427916,5477338,ATC,PT,A02AB,Aluminium compounds,N
4099,1427917,5474822,ATC,RXN_PT,A02AC,antacids containing calcium compounds,N
4100,1427917,5477546,ATC,PT,A02AC,Calcium compounds,N
4101,1427918,5474823,ATC,RXN_PT,A02AD,"antacids containing combinations and complexes of aluminium, calcium and magnesium compounds",N
4102,1427918,5477571,ATC,PT,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds",N
4103,1427919,5474824,ATC,RXN_PT,A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD) in ATC,N
4104,1427919,5478060,ATC,PT,A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),N
4105,1427921,5474827,ATC,RXN_PT,A03AA,"Synthetic anticholinergics, esters with tertiary amino group for functional gastrointestinal disorders",N
4106,1427921,5478323,ATC,PT,A03AA,"Synthetic anticholinergics, esters with tertiary amino group",N
4107,1427922,5474828,ATC,RXN_PT,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds for functional gastrointestinal disorders",N
4108,1427922,5478324,ATC,PT,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds",N
4109,1427923,5474829,ATC,RXN_PT,A03AC,"Synthetic antispasmodics, amides with tertiary amines for functional gastrointestinal disorders",N
4110,1427923,5478325,ATC,PT,A03AC,"Synthetic antispasmodics, amides with tertiary amines",N
4111,1427924,5474830,ATC,RXN_PT,A03AX,Other drugs for functional gastrointestinal disorders in ATC,N
4112,1427924,5478058,ATC,PT,A03AX,Other drugs for functional gastrointestinal disorders,N
4113,1427925,5474831,ATC,RXN_PT,A03BA,"Belladonna alkaloids, tertiary amines for functional gastrointestinal disorders",N
4114,1427925,5477462,ATC,PT,A03BA,"Belladonna alkaloids, tertiary amines",N
4115,1427926,5474832,ATC,RXN_PT,A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds for functional gastrointestinal disorders",N
4116,1427926,5477461,ATC,PT,A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds",N
4117,1427927,5474833,ATC,RXN_PT,A04AA,"Serotonin (5HT3) antagonists, antiemetics and antinauseants",N
4118,1427927,5478272,ATC,PT,A04AA,Serotonin (5HT3) antagonists,N
4119,1427928,5474834,ATC,RXN_PT,A05BA,Liver therapy drugs,N
4120,1427928,5477844,ATC,PT,A05BA,Liver therapy,N
4121,1427929,5474835,ATC,RXN_PT,A10XA,Aldose reductase inhibitors used in diabetes,N
4122,1427929,5477322,ATC,PT,A10XA,Aldose reductase inhibitors,N
4123,1427930,5474836,ATC,RXN_PT,B01AX,Other antithrombotic agents in ATC,N
4124,1427930,5478026,ATC,PT,B01AX,Other antithrombotic agents,N
4125,1427931,5474837,ATC,RXN_PT,B02AB,"Proteinase inhibitors, antifibrinolytic",N
4126,1427931,5478205,ATC,PT,B02AB,Proteinase inhibitors,N
4127,1427934,5474840,ATC,RXN_PT,B02BX,Other systemic hemostatics in ATC,N
4128,1427934,5478112,ATC,PT,B02BX,Other systemic hemostatics,N
4129,1427935,5474841,ATC,RXN_PT,D02AB,"Zinc products, emollients and protectives",N
4130,1427935,5478451,ATC,PT,D02AB,Zinc products,N
4131,1427936,5474842,ATC,RXN_PT,R03DA,"Xanthines, systemic for obstructive airway disease",N
4132,1427936,5478445,ATC,PT,R03DA,Xanthines,N
4133,1427937,5474843,ATC,RXN_PT,V04B,URINE TEST DRUGS,N
4134,1427937,5478393,ATC,PT,V04B,URINE TESTS,N
4135,1427938,5474844,ATC,RXN_PT,V09I,TUMOUR DETECTION RADIOPHARMACEUTICALS,N
4136,1427938,5478338,ATC,PT,V09I,TUMOUR DETECTION,N
4137,1427940,5474846,ATC,RXN_PT,V09F,THYROID DIAGNOSTIC RADIOPHARMACEUTICALS,N
4138,1427940,5478331,ATC,PT,V09F,THYROID,N
4139,1427941,5474847,ATC,RXN_PT,H03BA,Thiouracil antithyroid preparations,N
4140,1427941,5478377,ATC,PT,H03BA,Thiouracils,N
4141,1427942,5474848,ATC,RXN_PT,V04CL,allergic disease test diagnostic agents,N
4142,1427942,5478354,ATC,PT,V04CL,Tests for allergic diseases,N
4143,1427943,5474849,ATC,RXN_PT,V04CD,pituitary function test diagnostic agents,N
4144,1427943,5478362,ATC,PT,V04CD,Tests for pituitary function,N
4145,1427944,5474850,ATC,RXN_PT,V04CE,liver functional capacity test diagnostic agents,N
4146,1427944,5478360,ATC,PT,V04CE,Tests for liver functional capacity,N
4147,1427945,5474851,ATC,RXN_PT,V04CF,Tuberculosis diagnostics agents,N
4148,1427945,5478386,ATC,PT,V04CF,Tuberculosis diagnostics,N
4149,1427946,5474852,ATC,RXN_PT,V04CG,gastric secretion test diagnostic agents,N
4150,1427946,5478359,ATC,PT,V04CG,Tests for gastric secretion,N
4151,1427947,5474853,ATC,RXN_PT,V04CH,renal function and ureteral injuries test diagnostic agents,N
4152,1427947,5478363,ATC,PT,V04CH,Tests for renal function and ureteral injuries,N
4153,1427948,5474854,ATC,RXN_PT,V04CJ,thyreoidea function test diagnostic agents,N
4154,1427948,5478364,ATC,PT,V04CJ,Tests for thyreoidea function,N
4155,1427949,5474855,ATC,RXN_PT,V04CK,pancreatic function test diagnostic agents,N
4156,1427949,5478361,ATC,PT,V04CK,Tests for pancreatic function,N
4157,1427950,5474856,ATC,RXN_PT,V04CM,fertility disturbances test diagnostic agents,N
4158,1427950,5478358,ATC,PT,V04CM,Tests for fertility disturbances,N
4159,1427952,5474858,ATC,RXN_PT,C05CA,Bioflavonoid drugs for capillary stabilizing,N
4160,1427952,5477494,ATC,PT,C05CA,Bioflavonoids,N
4161,1428014,5474897,ATC,RXN_PT,C,CARDIOVASCULAR SYSTEM DRUGS,N
4162,1428014,5477517,ATC,PT,C,CARDIOVASCULAR SYSTEM,N
4163,1428023,5474899,ATC,RXN_PT,S01X,OTHER OPHTHALMOLOGICALS IN ATC,N
4164,1428023,5477958,ATC,PT,S01X,OTHER OPHTHALMOLOGICALS,N
4165,1428023,5478093,ATC,PT,S01XA,Other ophthalmologicals,N
4166,1428023,5483152,ATC,RXN_PT,S01XA,Other ophthalmologicals in ATC,N
4167,1428049,5474914,ATC,RXN_PT,V10XA,iodine I-131 therapeutic radiopharmaceuticals,N
4168,1428049,5477823,ATC,PT,V10XA,Iodine (131I) compounds,N
4169,1428051,5474916,ATC,RXN_PT,M03AA,"Curare alkaloid muscle relaxants, peripherally acting",N
4170,1428051,5477616,ATC,PT,M03AA,Curare alkaloids,N
4171,1428052,5474917,ATC,RXN_PT,M03AB,"Choline derivative muscle relaxants, peripherally acting",N
4172,1428052,5477564,ATC,PT,M03AB,Choline derivatives,N
4173,1428053,5474918,ATC,RXN_PT,M03AC,"Other quaternary ammonium compounds in ATC, muscle relaxants, peripherally acting",N
4174,1428053,5478102,ATC,PT,M03AC,Other quaternary ammonium compounds,N
4175,1428054,5474919,ATC,RXN_PT,M03AX,Other peripherally acting muscle relaxants in ATC,N
4176,1428054,5478087,ATC,PT,M03AX,"Other muscle relaxants, peripherally acting agents",N
4177,1428055,5474920,ATC,RXN_PT,M03CA,"Dantrolene and derivatives, muscle relaxants, direct acting",N
4178,1428055,5477646,ATC,PT,M03CA,Dantrolene and derivatives,N
4179,1428056,5474921,ATC,RXN_PT,M04AX,Other antigout preparations in ATC,N
4180,1428056,5478004,ATC,PT,M04AX,Other antigout preparations,N
4181,1428057,5474922,ATC,RXN_PT,M05BB,"Bisphosphonates, combinations affecting bone structure and mineralization",N
4182,1428057,5477497,ATC,PT,M05BB,"Bisphosphonates, combinations",N
4183,1428058,5474923,ATC,RXN_PT,M05BX,Other drugs affecting bone structure and mineralization in ATC,N
4184,1428058,5478054,ATC,PT,M05BX,Other drugs affecting bone structure and mineralization,N
4185,1428059,5474924,ATC,RXN_PT,N01AA,Ethers for general anesthesia,N
4186,1428059,5477705,ATC,PT,N01AA,Ethers,N
4187,1428419,5475816,ATC,RXN_PT,V03AZ,Nerve depressant drugs,N
4188,1428419,5477902,ATC,PT,V03AZ,Nerve depressants,N
4189,1428424,5475821,ATC,RXN_PT,V09DB,Technetium 99m particles and colloid diagnostic radiopharmaceuticals for hepatic and reticulo endothelial system,N
4190,1428424,5478349,ATC,PT,V09DB,"Technetium (99mTc), particles and colloids",N
4191,1428430,5475826,ATC,RXN_PT,L02BB,Anti-androgen hormone antagonists and related agents,N
4192,1428430,5477369,ATC,PT,L02BB,Anti-androgens,N
4193,1428431,5475827,ATC,RXN_PT,G03H,ANTIANDROGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,N
4194,1428431,5477234,ATC,PT,G03H,ANTIANDROGENS,N
4195,1428436,5475832,ATC,RXN_PT,D10AE,Peroxide anti-acne preparations for topical use,N
4196,1428436,5478156,ATC,PT,D10AE,Peroxides,N
4197,1428437,5475833,ATC,RXN_PT,C01CE,"Phosphodiesterase inhibitors, cardiac stimulant",N
4198,1428437,5478166,ATC,PT,C01CE,Phosphodiesterase inhibitors,N
4199,1428443,5475839,ATC,RXN_PT,S02A,"ANTIINFECTIVE DRUGS, OTOLOGIC",N
4200,1428443,5477263,ATC,PT,S02A,ANTIINFECTIVES,N
4201,1428443,5477403,ATC,PT,S02AA,Antiinfectives,N
4202,1428444,5475840,ATC,RXN_PT,R01AD,Corticosteroid nasal preparations for topical use,N
4203,1428444,5477585,ATC,PT,R01AD,Corticosteroids,N
4204,1428446,5475842,ATC,RXN_PT,G03D,PROGESTOGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,N
4205,1428446,5478137,ATC,PT,G03D,PROGESTOGENS,N
4206,1428448,5475844,ATC,RXN_PT,R03CC,"Selective beta-2-adrenoreceptor agonists, systemic",N
4207,1428448,5478264,ATC,PT,R03CC,Selective beta-2-adrenoreceptor agonists,N
4208,1428449,5475845,ATC,RXN_PT,D06BA,"Sulfonamides, topical",N
4209,1428449,5478299,ATC,PT,D06BA,Sulfonamides,N
4210,1428451,5475847,ATC,RXN_PT,S01AB,"Sulfonamides, ophthalmologic antiinfectives",N
4211,1428451,5478301,ATC,PT,S01AB,Sulfonamides,N
4212,1428452,5475848,ATC,RXN_PT,C03BB,"Sulfonamides and potassium in combination, low-ceiling diruetics, excluding thiazides",N
4213,1428452,5478304,ATC,PT,C03BB,Sulfonamides and potassium in combination,N
4214,1428453,5475849,ATC,RXN_PT,C03CB,"Sulfonamides and potassium in combination, high-ceiling diruetics, excluding thiazides",N
4215,1428453,5478305,ATC,PT,C03CB,Sulfonamides and potassium in combination,N
4216,1428835,5480126,ATC,IN,B03AB04,ferric hydroxide,N
4217,1428997,5476985,ATC,RXN_PT,M03BB,"Oxazol, thiazine, and triazine derivatives centrally acting muscle relaxants",N
4218,1428997,5478120,ATC,PT,M03BB,"Oxazol, thiazine, and triazine derivatives",N
4219,1428998,5476986,ATC,RXN_PT,N05AN,Lithium antipsychotics,N
4220,1428998,5477843,ATC,PT,N05AN,Lithium,N
4221,1429096,5478109,ATC,PT,M01CX,Other specific antirheumatic agents,N
4222,1429096,5483036,ATC,RXN_PT,M01CX,Other specific antirheumatic agents in ATC,N
4223,1429097,5478110,ATC,PT,S01KX,Other surgical aids,N
4224,1429097,5483053,ATC,RXN_PT,S01KX,Other ophthalmologic surgical aids in ATC,N
4225,1429098,5477964,ATC,PT,R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,N
4226,1429098,5478111,ATC,PT,R03DX,Other systemic drugs for obstructive airway diseases,N
4227,1429098,5483084,ATC,RXN_PT,R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES in ATC,N
4228,1429098,5483102,ATC,RXN_PT,R03DX,Other systemic drugs for obstructive airway diseases in ATC,N
4229,1429100,5478113,ATC,PT,V03AX,Other therapeutic products,N
4230,1429100,5483076,ATC,RXN_PT,V03AX,Other therapeutic products in ATC,N
4231,1429101,5478114,ATC,PT,R02AX,Other throat preparations,N
4232,1429101,5483077,ATC,RXN_PT,R02AX,Other throat preparations in ATC,N
4233,1429102,5478115,ATC,PT,M02AX,Other topical products for joint and muscular pain,N
4234,1429102,5483010,ATC,RXN_PT,M02AX,Other topical products for joint and muscular pain in ATC,N
4235,1429103,5478116,ATC,PT,G04BX,Other urologicals,N
4236,1429103,5483054,ATC,RXN_PT,G04BX,Other urologicals in ATC,N
4237,1429105,5478118,ATC,PT,J07BX,Other viral vaccines,N
4238,1429105,5483120,ATC,RXN_PT,J07BX,Other viral vaccines in ATC,N
4239,1429106,5477926,ATC,PT,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,N
4240,1429106,5483121,ATC,RXN_PT,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM in ATC,N
4241,1429107,5477927,ATC,PT,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,N
4242,1429107,5477928,ATC,PT,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,N
4243,1429107,5483011,ATC,RXN_PT,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC,N
4244,1429107,5483055,ATC,RXN_PT,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC,N
4245,1429109,5477929,ATC,PT,A14B,OTHER ANABOLIC AGENTS,N
4246,1429109,5483137,ATC,RXN_PT,A14B,OTHER ANABOLIC AGENTS in ATC,N
4247,1429112,5477932,ATC,PT,J01X,OTHER ANTIBACTERIALS,N
4248,1429112,5477995,ATC,PT,J01XX,Other antibacterials,N
4249,1429112,5483037,ATC,RXN_PT,J01X,OTHER ANTIBACTERIALS in ATC,N
4250,1429112,5483087,ATC,RXN_PT,J01XX,Other antibacterials in ATC,N
4251,1429113,5477933,ATC,PT,A07X,OTHER ANTIDIARRHEALS,N
4252,1429113,5477999,ATC,PT,A07XA,Other antidiarrheals,N
4253,1429113,5483056,ATC,RXN_PT,A07X,OTHER ANTIDIARRHEALS in ATC,N
4254,1429113,5483108,ATC,RXN_PT,A07XA,Other antidiarrheals in ATC,N
4255,1429114,5477934,ATC,PT,C02K,OTHER ANTIHYPERTENSIVES,N
4256,1429114,5483122,ATC,RXN_PT,C02K,OTHER ANTIHYPERTENSIVES in ATC,N
4257,1429115,5477935,ATC,PT,L01X,OTHER ANTINEOPLASTIC AGENTS,N
4258,1429115,5478017,ATC,PT,L01XX,Other antineoplastic agents,N
4259,1429115,5483064,ATC,RXN_PT,L01XX,Other antineoplastic agents in ATC,N
4260,1429115,5483154,ATC,RXN_PT,L01X,OTHER ANTINEOPLASTIC AGENTS in ATC,N
4261,1429116,5477936,ATC,PT,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,N
4262,1429116,5483103,ATC,RXN_PT,J01D,OTHER BETA-LACTAM ANTIBACTERIALS in ATC,N
4263,1429118,5477938,ATC,PT,R05X,OTHER COLD PREPARATIONS,N
4264,1429118,5483078,ATC,RXN_PT,R05X,OTHER COLD PREPARATIONS in ATC,N
4265,1429122,5477942,ATC,PT,V09X,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS,N
4266,1429122,5483079,ATC,RXN_PT,V09X,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS in ATC,N
4267,1429123,5477943,ATC,PT,C03X,OTHER DIURETICS,N
4268,1429123,5483155,ATC,RXN_PT,C03X,OTHER DIURETICS in ATC,N
4269,1429124,5477944,ATC,PT,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS,N
4270,1429124,5483012,ATC,RXN_PT,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS in ATC,N
4271,1429125,5477945,ATC,PT,M09,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,N
4272,1429125,5477946,ATC,PT,M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,N
4273,1429125,5478057,ATC,PT,M09AX,Other drugs for disorders of the musculo-skeletal system,N
4274,1429125,5483059,ATC,RXN_PT,M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM in ATC,N
4275,1429125,5483067,ATC,RXN_PT,M09AX,Other drugs for disorders of the musculo-skeletal system in ATC,N
4276,1429125,5483156,ATC,RXN_PT,M09,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM in ATC,N
4277,1429127,5477947,ATC,PT,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",N
4278,1429127,5478059,ATC,PT,R03BX,"Other drugs for obstructive airway diseases, inhalants",N
4279,1429127,5483068,ATC,RXN_PT,R03BX,"Other drugs for obstructive airway diseases, inhalants in ATC",N
4280,1429127,5483080,ATC,RXN_PT,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS in ATC",N
4281,1429131,5477951,ATC,PT,B06,OTHER HEMATOLOGICAL AGENTS,N
4282,1429131,5477952,ATC,PT,B06A,OTHER HEMATOLOGICAL AGENTS,N
4283,1429131,5483105,ATC,RXN_PT,B06A,OTHER HEMATOLOGICAL AGENTS in ATC,N
4284,1429131,5483139,ATC,RXN_PT,B06,OTHER HEMATOLOGICAL AGENTS in ATC,N
4285,1429133,5477953,ATC,PT,A12C,OTHER MINERAL SUPPLEMENTS,N
4286,1429133,5483014,ATC,RXN_PT,A12C,OTHER MINERAL SUPPLEMENTS in ATC,N
4287,1429134,5477954,ATC,PT,N07,OTHER NERVOUS SYSTEM DRUGS,N
4288,1429134,5477955,ATC,PT,N07X,OTHER NERVOUS SYSTEM DRUGS,N
4289,1429134,5478089,ATC,PT,N07XX,Other nervous system drugs,N
