,rxcui,rxaui,sab,tty,ATC code,ATC level name,suppress,mapped_to_bnf
3965,1427634,5474364,ATC,RXN_PT,N01BA,Esters of aminobenzoic acid for local anesthesia,N,N
3966,1427634,5477699,ATC,PT,N01BA,Esters of aminobenzoic acid,N,N
3967,1427635,5474365,ATC,RXN_PT,N01BC,Esters of benzoic acid for local anesthesia,N,N
3968,1427635,5477700,ATC,PT,N01BC,Esters of benzoic acid,N,N
3969,1427636,5474366,ATC,RXN_PT,N02AA,Natural opium alkaloid analgesics,N,N
3970,1427636,5477901,ATC,PT,N02AA,Natural opium alkaloids,N,N
3971,1427637,5474367,ATC,RXN_PT,N,NERVOUS SYSTEM DRUGS,N,N
3972,1427637,5477898,ATC,PT,N,NERVOUS SYSTEM,N,N
3973,1427638,5474368,ATC,RXN_PT,M,MUSCULO-SKELETAL SYSTEM DRUGS,N,N
3974,1427638,5477865,ATC,PT,M,MUSCULO-SKELETAL SYSTEM,N,N
3975,1427639,5474369,ATC,RXN_PT,N02AC,Diphenylpropylamine derivative analgesics,N,N
3976,1427639,5477657,ATC,PT,N02AC,Diphenylpropylamine derivatives,N,N
3977,1427640,5474370,ATC,RXN_PT,N02AD,Benzomorphan derivative analgesics,N,N
3978,1427640,5477471,ATC,PT,N02AD,Benzomorphan derivatives,N,N
3979,1427641,5474371,ATC,RXN_PT,N02AE,Oripavine derivatives analgesics,N,N
3980,1427641,5477978,ATC,PT,N02AE,Oripavine derivatives,N,N
3981,1427642,5474372,ATC,RXN_PT,A,ALIMENTARY TRACT AND METABOLISM DRUGS,N,N
3982,1427642,5477201,ATC,PT,A,ALIMENTARY TRACT AND METABOLISM,N,N
3983,1427643,5474373,ATC,RXN_PT,R03BC,"Antiallergic inhalants for obstructive airway diseases, excl. corticosteroids",N,N
3984,1427643,5477374,ATC,PT,R03BC,"Antiallergic agents, excl. corticosteroids",N,N
3985,1427645,5474375,ATC,RXN_PT,R01AC,"Antiallergic nasal preparations for topical use, excl. corticosteroids",N,N
3986,1427645,5477373,ATC,PT,R01AC,"Antiallergic agents, excl. corticosteroids",N,N
3987,1427646,5474376,ATC,RXN_PT,J02AA,Antibiotics for systemic use,N,N
3988,1427646,5477385,ATC,PT,J02AA,Antibiotics,N,N
3989,1427648,5474378,ATC,RXN_PT,R02AB,Antibiotic throat preparations,N,N
3990,1427648,5477387,ATC,PT,R02AB,Antibiotics,N,N
3991,1427649,5474379,ATC,RXN_PT,S01AA,"Antibiotics, ophthalmologic",N,N
3992,1427649,5477388,ATC,PT,S01AA,Antibiotics,N,N
3993,1427650,5474380,ATC,RXN_PT,A07AA,"antibiotics, intestinal",N,N
3994,1427650,5477381,ATC,PT,A07AA,Antibiotics,N,N
3995,1427651,5474381,ATC,RXN_PT,C05AB,Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,N,N
3996,1427651,5477382,ATC,PT,C05AB,Antibiotics,N,N
3997,1427652,5474382,ATC,RXN_PT,D01AA,"Antifungal Antibiotics, Topical",N,N
3998,1427652,5477383,ATC,PT,D01AA,Antibiotics,N,N
3999,1427656,5474386,ATC,RXN_PT,B05CA,Antiinfective irrigating solutions,N,N
4000,1427656,5477402,ATC,PT,B05CA,Antiinfectives,N,N
4001,1427658,5474388,ATC,RXN_PT,V10A,ANTIINFLAMMATORY THERAPEUTIC RADIOPHARMACEUTICALS,N,N
4002,1427658,5477269,ATC,PT,V10A,ANTIINFLAMMATORY AGENTS,N,N
4003,1427660,5474390,ATC,RXN_PT,S01AD,"Antivirals, ophthalmologic",N,N
4004,1427660,5477422,ATC,PT,S01AD,Antivirals,N,N
4005,1427663,5474393,ATC,RXN_PT,P01CD,"Arsenic compounds, for leishmaniasis and trypanosomiasis",N,N
4006,1427663,5477428,ATC,PT,P01CD,Arsenic compounds,N,N
4007,1427667,5474397,ATC,RXN_PT,N03AE,Benzodiazepine derivative antiepileptics,N,N
4008,1427667,5477467,ATC,PT,N03AE,Benzodiazepine derivatives,N,N
4009,1427669,5474399,ATC,RXN_PT,S01ED,"Beta blocking agents, antiglaucoma preparations and miotics",N,N
4010,1427669,5477473,ATC,PT,S01ED,Beta blocking agents,N,N
4011,1427672,5474402,ATC,RXN_PT,A10BA,biguanide blood glucose lower drugs,N,N
4012,1427672,5477489,ATC,PT,A10BA,Biguanides,N,N
4013,1427675,5474405,ATC,RXN_PT,S03B,Corticosteroid ophthalmologic and otologic preparations,N,N
4014,1427675,5477527,ATC,PT,S03B,CORTICOSTEROIDS,N,N
4015,1427675,5477587,ATC,PT,S03BA,Corticosteroids,N,N
4016,1427676,5474406,ATC,RXN_PT,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",N,N
4017,1427676,5477584,ATC,PT,C05AA,Corticosteroids,N,N
4018,1427677,5474407,ATC,RXN_PT,S01CA,"Corticosteroids and antiinfectives in combination, opthalmologic",N,N
4019,1427677,5477589,ATC,PT,S01CA,Corticosteroids and antiinfectives in combination,N,N
4020,1427678,5474408,ATC,RXN_PT,S03C,"Corticosteroids and antiinfectives in combination, opthalmologic and otologic",N,N
4021,1427678,5477529,ATC,PT,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,N,N
4022,1427678,5477591,ATC,PT,S03CA,Corticosteroids and antiinfectives in combination,N,N
4023,1427680,5474410,ATC,RXN_PT,D07A,"CORTICOSTEROID DERMATOLOGICAL PREPARATIONS, PLAIN",N,N
4024,1427680,5477537,ATC,PT,D07A,"CORTICOSTEROIDS, PLAIN",N,N
4025,1427682,5474412,ATC,RXN_PT,C04AF,"Enzymes, peripheral vasodilators",N,N
4026,1427682,5477692,ATC,PT,C04AF,Enzymes,N,N
4027,1427684,5474414,ATC,RXN_PT,B01AD,"Enzymes, antithrombotic",N,N
4028,1427684,5477690,ATC,PT,B01AD,Enzymes,N,N
4029,1427685,5474415,ATC,RXN_PT,D03B,ENZYMES FOR TREATMENT OF WOUNDS AND ULCERS,N,N
4030,1427685,5477680,ATC,PT,D03B,ENZYMES,N,N
4031,1427686,5474416,ATC,RXN_PT,A16AB,Enzymes for ALIMENTARY TRACT AND METABOLISM,N,N
4032,1427686,5477689,ATC,PT,A16AB,Enzymes,N,N
4033,1427687,5474417,ATC,RXN_PT,C04AE,Ergot alkaloid peripheral vasodilators,N,N
4034,1427687,5477695,ATC,PT,C04AE,Ergot alkaloids,N,N
4035,1427689,5474419,ATC,RXN_PT,N02CA,"Ergot alkaloids, antimigraine",N,N
4036,1427689,5477697,ATC,PT,N02CA,Ergot alkaloids,N,N
4037,1427692,5474422,ATC,RXN_PT,S01AE,"Fluoroquinolone antiinfectives, ophthalmologic",N,N
4038,1427692,5477719,ATC,PT,S01AE,Fluoroquinolones,N,N
4039,1427693,5474423,ATC,RXN_PT,J01MA,"Fluoroquinolone antibacterials, systemic",N,N
4040,1427693,5477718,ATC,PT,J01MA,Fluoroquinolones,N,N
4041,1427695,5474425,ATC,RXN_PT,C02DG,Guanine derivatives acting on arteriolar smooth muscle,N,N
4042,1427695,5477739,ATC,PT,C02DG,Guanidine derivatives,N,N
4043,1427696,5474426,ATC,RXN_PT,J02AB,"Imidazole derivatives, antimycotic for systemic use",N,N
4044,1427696,5477794,ATC,PT,J02AB,Imidazole derivatives,N,N
4045,1427698,5474428,ATC,RXN_PT,G01AF,"Imidazole derivatives, gyncological antiinfectives",N,N
4046,1427698,5477792,ATC,PT,G01AF,Imidazole derivatives,N,N
4047,1427699,5474429,ATC,RXN_PT,A07AC,"Imidazole derivatives, intestinal antiinfectives",N,N
4048,1427699,5477791,ATC,PT,A07AC,Imidazole derivatives,N,N
4049,1427701,5474431,ATC,RXN_PT,C05AD,Local anesthetics for treatment of hemorrhoids and anal fissures for topical use,N,N
4050,1427701,5477845,ATC,PT,C05AD,Local anesthetics,N,N
4051,1427702,5474432,ATC,RXN_PT,C05AE,Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,N,N
4052,1427702,5477895,ATC,PT,C05AE,Muscle relaxants,N,N
4053,1427703,5474433,ATC,RXN_PT,C04AC,"Nicotinic acid and derivatives, peripheral vasodilators",N,N
4054,1427703,5477904,ATC,PT,C04AC,Nicotinic acid and derivatives,N,N
4055,1427704,5474434,ATC,RXN_PT,C10AD,"Nicotinic acid and derivatives, lipid modifying, plain",N,N
4056,1427704,5477905,ATC,PT,C10AD,Nicotinic acid and derivatives,N,N
4057,1427705,5474435,ATC,RXN_PT,J01XE,"Nitrofuran derivatives, antibacterials for systemic use",N,N
4058,1427705,5477908,ATC,PT,J01XE,Nitrofuran derivatives,N,N
4059,1427706,5474436,ATC,RXN_PT,D08AF,"Nitrofuran derivatives, antiseptics and disinfectants",N,N
4060,1427706,5477907,ATC,PT,D08AF,Nitrofuran derivatives,N,N
4061,1427709,5474439,ATC,RXN_PT,P01AB,"Nitroimidazole derivatives, antiprotozoal agents against amoebiasis and other protozoal diseases",N,N
4062,1427709,5477911,ATC,PT,P01AB,Nitroimidazole derivatives,N,N
4063,1427710,5474440,ATC,RXN_PT,R03AB,Non-selective beta-adrenoreceptor agonist inhalants,N,N
4064,1427710,5477915,ATC,PT,R03AB,Non-selective beta-adrenoreceptor agonists,N,N
4065,1427711,5474441,ATC,RXN_PT,R03CB,Non-selective beta-adrenoreceptor agonists for systemic use,N,N
4066,1427711,5477916,ATC,PT,R03CB,Non-selective beta-adrenoreceptor agonists,N,N
4067,1427891,5474794,ATC,RXN_PT,N06BC,"Xanthine derivatives, psychostimulants, agents used for ADHD and nootropics",N,N
4068,1427891,5478444,ATC,PT,N06BC,Xanthine derivatives,N,N
4069,1427892,5474795,ATC,RXN_PT,V09CA,"Technetium 99m compounds, renal system diagnostic radiopharmaceuticals",N,N
4070,1427892,5478343,ATC,PT,V09CA,Technetium (99mTc) compounds,N,N
4071,1427894,5474797,ATC,RXN_PT,V09AA,"Technetium 99m compounds, central nervous system diagnostic radiopharmaceuticals",N,N
4072,1427894,5478341,ATC,PT,V09AA,Technetium (99mTc) compounds,N,N
4073,1427895,5474798,ATC,RXN_PT,V09DA,"Technetium 99m compounds, hepatic and reticulo endothelial system diagnostic radiopharmaceuticals",N,N
4074,1427895,5478344,ATC,PT,V09DA,Technetium (99mTc) compounds,N,N
4075,1427896,5474799,ATC,RXN_PT,V09GA,"Technetium 99m compounds, cardiovascular system diagnostic radiopharmaceuticals",N,N
4076,1427896,5478345,ATC,PT,V09GA,Technetium (99mTc) compounds,N,N
4077,1427897,5474800,ATC,RXN_PT,V09HA,"Technetium 99m compounds, inflammation and infection detection radiopharmaceuticals",N,N
4078,1427897,5478346,ATC,PT,V09HA,Technetium (99mTc) compounds,N,N
4079,1427898,5474801,ATC,RXN_PT,V09IA,"Technetium 99m compounds, tumor detection radiopharmaceuticals",N,N
4080,1427898,5478347,ATC,PT,V09IA,Technetium (99mTc) compounds,N,N
4081,1427899,5474802,ATC,RXN_PT,J02AC,"Triazole derivatives, systemic antimycotics",N,N
4082,1427899,5478384,ATC,PT,J02AC,Triazole derivatives,N,N
4083,1427900,5474803,ATC,RXN_PT,G01AG,"Triazole derivatives, gynecological antiinfectives and antiseptics",N,N
4084,1427900,5478383,ATC,PT,G01AG,Triazole derivatives,N,N
4085,1427901,5474804,ATC,RXN_PT,C03CA,"sulfonamides, high-ceiling diuretics, plain",N,N
4086,1427901,5478308,ATC,PT,C03CA,"Sulfonamides, plain",N,N
4087,1427903,5474806,ATC,RXN_PT,D08AH,"Quinoline derivatives, antiseptics and disinfectants",N,N
4088,1427903,5478223,ATC,PT,D08AH,Quinoline derivatives,N,N
4089,1427904,5474808,ATC,RXN_PT,G02AD,"Prostaglandins, oxytocics",N,N
4090,1427904,5478200,ATC,PT,G02AD,Prostaglandins,N,N
4091,1427909,5474814,ATC,RXN_PT,L02AX,Other hormones for endocrine therapy in ATC,N,N
4092,1427909,5478072,ATC,PT,L02AX,Other hormones,N,N
4093,1427912,5474817,ATC,RXN_PT,C08DA,"Phenylalkylamine derivatives, selective calcium channel blockers with direct cardiac effects",N,N
4094,1427912,5478163,ATC,PT,C08DA,Phenylalkylamine derivatives,N,N
4095,1427915,5474820,ATC,RXN_PT,A02AA,antacids containing magnesium compounds,N,N
4096,1427915,5477869,ATC,PT,A02AA,Magnesium compounds,N,N
4097,1427916,5474821,ATC,RXN_PT,A02AB,antacids containing aluminium compounds,N,N
4098,1427916,5477338,ATC,PT,A02AB,Aluminium compounds,N,N
4099,1427917,5474822,ATC,RXN_PT,A02AC,antacids containing calcium compounds,N,N
4100,1427917,5477546,ATC,PT,A02AC,Calcium compounds,N,N
4101,1427918,5474823,ATC,RXN_PT,A02AD,"antacids containing combinations and complexes of aluminium, calcium and magnesium compounds",N,N
4102,1427918,5477571,ATC,PT,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds",N,N
4103,1427919,5474824,ATC,RXN_PT,A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD) in ATC,N,N
4104,1427919,5478060,ATC,PT,A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),N,N
4105,1427921,5474827,ATC,RXN_PT,A03AA,"Synthetic anticholinergics, esters with tertiary amino group for functional gastrointestinal disorders",N,N
4106,1427921,5478323,ATC,PT,A03AA,"Synthetic anticholinergics, esters with tertiary amino group",N,N
4107,1427922,5474828,ATC,RXN_PT,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds for functional gastrointestinal disorders",N,N
4108,1427922,5478324,ATC,PT,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds",N,N
4109,1427923,5474829,ATC,RXN_PT,A03AC,"Synthetic antispasmodics, amides with tertiary amines for functional gastrointestinal disorders",N,N
4110,1427923,5478325,ATC,PT,A03AC,"Synthetic antispasmodics, amides with tertiary amines",N,N
4111,1427924,5474830,ATC,RXN_PT,A03AX,Other drugs for functional gastrointestinal disorders in ATC,N,N
4112,1427924,5478058,ATC,PT,A03AX,Other drugs for functional gastrointestinal disorders,N,N
4113,1427925,5474831,ATC,RXN_PT,A03BA,"Belladonna alkaloids, tertiary amines for functional gastrointestinal disorders",N,N
4114,1427925,5477462,ATC,PT,A03BA,"Belladonna alkaloids, tertiary amines",N,N
4115,1427926,5474832,ATC,RXN_PT,A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds for functional gastrointestinal disorders",N,N
4116,1427926,5477461,ATC,PT,A03BB,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds",N,N
4117,1427927,5474833,ATC,RXN_PT,A04AA,"Serotonin (5HT3) antagonists, antiemetics and antinauseants",N,N
4118,1427927,5478272,ATC,PT,A04AA,Serotonin (5HT3) antagonists,N,N
4119,1427928,5474834,ATC,RXN_PT,A05BA,Liver therapy drugs,N,N
4120,1427928,5477844,ATC,PT,A05BA,Liver therapy,N,N
4121,1427929,5474835,ATC,RXN_PT,A10XA,Aldose reductase inhibitors used in diabetes,N,N
4122,1427929,5477322,ATC,PT,A10XA,Aldose reductase inhibitors,N,N
4123,1427930,5474836,ATC,RXN_PT,B01AX,Other antithrombotic agents in ATC,N,N
4124,1427930,5478026,ATC,PT,B01AX,Other antithrombotic agents,N,N
4125,1427931,5474837,ATC,RXN_PT,B02AB,"Proteinase inhibitors, antifibrinolytic",N,N
4126,1427931,5478205,ATC,PT,B02AB,Proteinase inhibitors,N,N
4127,1427934,5474840,ATC,RXN_PT,B02BX,Other systemic hemostatics in ATC,N,N
4128,1427934,5478112,ATC,PT,B02BX,Other systemic hemostatics,N,N
4129,1427935,5474841,ATC,RXN_PT,D02AB,"Zinc products, emollients and protectives",N,N
4130,1427935,5478451,ATC,PT,D02AB,Zinc products,N,N
4131,1427936,5474842,ATC,RXN_PT,R03DA,"Xanthines, systemic for obstructive airway disease",N,N
4132,1427936,5478445,ATC,PT,R03DA,Xanthines,N,N
4133,1427937,5474843,ATC,RXN_PT,V04B,URINE TEST DRUGS,N,N
4134,1427937,5478393,ATC,PT,V04B,URINE TESTS,N,N
4135,1427938,5474844,ATC,RXN_PT,V09I,TUMOUR DETECTION RADIOPHARMACEUTICALS,N,N
4136,1427938,5478338,ATC,PT,V09I,TUMOUR DETECTION,N,N
4137,1427940,5474846,ATC,RXN_PT,V09F,THYROID DIAGNOSTIC RADIOPHARMACEUTICALS,N,N
4138,1427940,5478331,ATC,PT,V09F,THYROID,N,N
4139,1427941,5474847,ATC,RXN_PT,H03BA,Thiouracil antithyroid preparations,N,N
4140,1427941,5478377,ATC,PT,H03BA,Thiouracils,N,N
4141,1427942,5474848,ATC,RXN_PT,V04CL,allergic disease test diagnostic agents,N,N
4142,1427942,5478354,ATC,PT,V04CL,Tests for allergic diseases,N,N
4143,1427943,5474849,ATC,RXN_PT,V04CD,pituitary function test diagnostic agents,N,N
4144,1427943,5478362,ATC,PT,V04CD,Tests for pituitary function,N,N
4145,1427944,5474850,ATC,RXN_PT,V04CE,liver functional capacity test diagnostic agents,N,N
4146,1427944,5478360,ATC,PT,V04CE,Tests for liver functional capacity,N,N
4147,1427945,5474851,ATC,RXN_PT,V04CF,Tuberculosis diagnostics agents,N,N
4148,1427945,5478386,ATC,PT,V04CF,Tuberculosis diagnostics,N,N
4149,1427946,5474852,ATC,RXN_PT,V04CG,gastric secretion test diagnostic agents,N,N
4150,1427946,5478359,ATC,PT,V04CG,Tests for gastric secretion,N,N
4151,1427947,5474853,ATC,RXN_PT,V04CH,renal function and ureteral injuries test diagnostic agents,N,N
4152,1427947,5478363,ATC,PT,V04CH,Tests for renal function and ureteral injuries,N,N
4153,1427948,5474854,ATC,RXN_PT,V04CJ,thyreoidea function test diagnostic agents,N,N
4154,1427948,5478364,ATC,PT,V04CJ,Tests for thyreoidea function,N,N
4155,1427949,5474855,ATC,RXN_PT,V04CK,pancreatic function test diagnostic agents,N,N
4156,1427949,5478361,ATC,PT,V04CK,Tests for pancreatic function,N,N
4157,1427950,5474856,ATC,RXN_PT,V04CM,fertility disturbances test diagnostic agents,N,N
4158,1427950,5478358,ATC,PT,V04CM,Tests for fertility disturbances,N,N
4159,1427952,5474858,ATC,RXN_PT,C05CA,Bioflavonoid drugs for capillary stabilizing,N,N
4160,1427952,5477494,ATC,PT,C05CA,Bioflavonoids,N,N
4161,1428014,5474897,ATC,RXN_PT,C,CARDIOVASCULAR SYSTEM DRUGS,N,N
4162,1428014,5477517,ATC,PT,C,CARDIOVASCULAR SYSTEM,N,N
4163,1428023,5474899,ATC,RXN_PT,S01X,OTHER OPHTHALMOLOGICALS IN ATC,N,N
4164,1428023,5477958,ATC,PT,S01X,OTHER OPHTHALMOLOGICALS,N,N
4165,1428023,5478093,ATC,PT,S01XA,Other ophthalmologicals,N,N
4166,1428023,5483152,ATC,RXN_PT,S01XA,Other ophthalmologicals in ATC,N,N
4167,1428049,5474914,ATC,RXN_PT,V10XA,iodine I-131 therapeutic radiopharmaceuticals,N,N
4168,1428049,5477823,ATC,PT,V10XA,Iodine (131I) compounds,N,N
4169,1428051,5474916,ATC,RXN_PT,M03AA,"Curare alkaloid muscle relaxants, peripherally acting",N,N
4170,1428051,5477616,ATC,PT,M03AA,Curare alkaloids,N,N
4171,1428052,5474917,ATC,RXN_PT,M03AB,"Choline derivative muscle relaxants, peripherally acting",N,N
4172,1428052,5477564,ATC,PT,M03AB,Choline derivatives,N,N
4173,1428053,5474918,ATC,RXN_PT,M03AC,"Other quaternary ammonium compounds in ATC, muscle relaxants, peripherally acting",N,N
4174,1428053,5478102,ATC,PT,M03AC,Other quaternary ammonium compounds,N,N
4175,1428054,5474919,ATC,RXN_PT,M03AX,Other peripherally acting muscle relaxants in ATC,N,N
4176,1428054,5478087,ATC,PT,M03AX,"Other muscle relaxants, peripherally acting agents",N,N
4177,1428055,5474920,ATC,RXN_PT,M03CA,"Dantrolene and derivatives, muscle relaxants, direct acting",N,N
4178,1428055,5477646,ATC,PT,M03CA,Dantrolene and derivatives,N,N
4179,1428056,5474921,ATC,RXN_PT,M04AX,Other antigout preparations in ATC,N,N
4180,1428056,5478004,ATC,PT,M04AX,Other antigout preparations,N,N
4181,1428057,5474922,ATC,RXN_PT,M05BB,"Bisphosphonates, combinations affecting bone structure and mineralization",N,N
4182,1428057,5477497,ATC,PT,M05BB,"Bisphosphonates, combinations",N,N
4183,1428058,5474923,ATC,RXN_PT,M05BX,Other drugs affecting bone structure and mineralization in ATC,N,N
4184,1428058,5478054,ATC,PT,M05BX,Other drugs affecting bone structure and mineralization,N,N
4185,1428059,5474924,ATC,RXN_PT,N01AA,Ethers for general anesthesia,N,N
4186,1428059,5477705,ATC,PT,N01AA,Ethers,N,N
4187,1428419,5475816,ATC,RXN_PT,V03AZ,Nerve depressant drugs,N,N
4188,1428419,5477902,ATC,PT,V03AZ,Nerve depressants,N,N
4189,1428424,5475821,ATC,RXN_PT,V09DB,Technetium 99m particles and colloid diagnostic radiopharmaceuticals for hepatic and reticulo endothelial system,N,N
4190,1428424,5478349,ATC,PT,V09DB,"Technetium (99mTc), particles and colloids",N,N
4191,1428430,5475826,ATC,RXN_PT,L02BB,Anti-androgen hormone antagonists and related agents,N,N
4192,1428430,5477369,ATC,PT,L02BB,Anti-androgens,N,N
4193,1428431,5475827,ATC,RXN_PT,G03H,ANTIANDROGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,N,N
4194,1428431,5477234,ATC,PT,G03H,ANTIANDROGENS,N,N
4195,1428436,5475832,ATC,RXN_PT,D10AE,Peroxide anti-acne preparations for topical use,N,N
4196,1428436,5478156,ATC,PT,D10AE,Peroxides,N,N
4197,1428437,5475833,ATC,RXN_PT,C01CE,"Phosphodiesterase inhibitors, cardiac stimulant",N,N
4198,1428437,5478166,ATC,PT,C01CE,Phosphodiesterase inhibitors,N,N
4199,1428443,5475839,ATC,RXN_PT,S02A,"ANTIINFECTIVE DRUGS, OTOLOGIC",N,N
4200,1428443,5477263,ATC,PT,S02A,ANTIINFECTIVES,N,N
4201,1428443,5477403,ATC,PT,S02AA,Antiinfectives,N,N
4202,1428444,5475840,ATC,RXN_PT,R01AD,Corticosteroid nasal preparations for topical use,N,N
4203,1428444,5477585,ATC,PT,R01AD,Corticosteroids,N,N
4204,1428446,5475842,ATC,RXN_PT,G03D,PROGESTOGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,N,N
4205,1428446,5478137,ATC,PT,G03D,PROGESTOGENS,N,N
4206,1428448,5475844,ATC,RXN_PT,R03CC,"Selective beta-2-adrenoreceptor agonists, systemic",N,N
4207,1428448,5478264,ATC,PT,R03CC,Selective beta-2-adrenoreceptor agonists,N,N
4208,1428449,5475845,ATC,RXN_PT,D06BA,"Sulfonamides, topical",N,N
4209,1428449,5478299,ATC,PT,D06BA,Sulfonamides,N,N
4210,1428451,5475847,ATC,RXN_PT,S01AB,"Sulfonamides, ophthalmologic antiinfectives",N,N
4211,1428451,5478301,ATC,PT,S01AB,Sulfonamides,N,N
4212,1428452,5475848,ATC,RXN_PT,C03BB,"Sulfonamides and potassium in combination, low-ceiling diruetics, excluding thiazides",N,N
4213,1428452,5478304,ATC,PT,C03BB,Sulfonamides and potassium in combination,N,N
4214,1428453,5475849,ATC,RXN_PT,C03CB,"Sulfonamides and potassium in combination, high-ceiling diruetics, excluding thiazides",N,N
4215,1428453,5478305,ATC,PT,C03CB,Sulfonamides and potassium in combination,N,N
4216,1428835,5480126,ATC,IN,B03AB04,ferric hydroxide,N,Y
4217,1428997,5476985,ATC,RXN_PT,M03BB,"Oxazol, thiazine, and triazine derivatives centrally acting muscle relaxants",N,N
4218,1428997,5478120,ATC,PT,M03BB,"Oxazol, thiazine, and triazine derivatives",N,N
4219,1428998,5476986,ATC,RXN_PT,N05AN,Lithium antipsychotics,N,N
4220,1428998,5477843,ATC,PT,N05AN,Lithium,N,N
4221,1429096,5478109,ATC,PT,M01CX,Other specific antirheumatic agents,N,N
4222,1429096,5483036,ATC,RXN_PT,M01CX,Other specific antirheumatic agents in ATC,N,N
4223,1429097,5478110,ATC,PT,S01KX,Other surgical aids,N,N
4224,1429097,5483053,ATC,RXN_PT,S01KX,Other ophthalmologic surgical aids in ATC,N,N
4225,1429098,5477964,ATC,PT,R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,N,N
4226,1429098,5478111,ATC,PT,R03DX,Other systemic drugs for obstructive airway diseases,N,N
4227,1429098,5483084,ATC,RXN_PT,R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES in ATC,N,N
4228,1429098,5483102,ATC,RXN_PT,R03DX,Other systemic drugs for obstructive airway diseases in ATC,N,N
4229,1429100,5478113,ATC,PT,V03AX,Other therapeutic products,N,N
4230,1429100,5483076,ATC,RXN_PT,V03AX,Other therapeutic products in ATC,N,N
4231,1429101,5478114,ATC,PT,R02AX,Other throat preparations,N,N
4232,1429101,5483077,ATC,RXN_PT,R02AX,Other throat preparations in ATC,N,N
4233,1429102,5478115,ATC,PT,M02AX,Other topical products for joint and muscular pain,N,N
4234,1429102,5483010,ATC,RXN_PT,M02AX,Other topical products for joint and muscular pain in ATC,N,N
4235,1429103,5478116,ATC,PT,G04BX,Other urologicals,N,N
4236,1429103,5483054,ATC,RXN_PT,G04BX,Other urologicals in ATC,N,N
4237,1429105,5478118,ATC,PT,J07BX,Other viral vaccines,N,N
4238,1429105,5483120,ATC,RXN_PT,J07BX,Other viral vaccines in ATC,N,N
4239,1429106,5477926,ATC,PT,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,N,N
4240,1429106,5483121,ATC,RXN_PT,C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM in ATC,N,N
4241,1429107,5477927,ATC,PT,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,N,N
4242,1429107,5477928,ATC,PT,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,N,N
4243,1429107,5483011,ATC,RXN_PT,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC,N,N
4244,1429107,5483055,ATC,RXN_PT,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC,N,N
4245,1429109,5477929,ATC,PT,A14B,OTHER ANABOLIC AGENTS,N,N
4246,1429109,5483137,ATC,RXN_PT,A14B,OTHER ANABOLIC AGENTS in ATC,N,N
4247,1429112,5477932,ATC,PT,J01X,OTHER ANTIBACTERIALS,N,N
4248,1429112,5477995,ATC,PT,J01XX,Other antibacterials,N,N
4249,1429112,5483037,ATC,RXN_PT,J01X,OTHER ANTIBACTERIALS in ATC,N,N
4250,1429112,5483087,ATC,RXN_PT,J01XX,Other antibacterials in ATC,N,N
4251,1429113,5477933,ATC,PT,A07X,OTHER ANTIDIARRHEALS,N,N
4252,1429113,5477999,ATC,PT,A07XA,Other antidiarrheals,N,N
4253,1429113,5483056,ATC,RXN_PT,A07X,OTHER ANTIDIARRHEALS in ATC,N,N
4254,1429113,5483108,ATC,RXN_PT,A07XA,Other antidiarrheals in ATC,N,N
